policy_id,issue_age,duration_years,account_value,guarantee_base,product_type,equity_allocation,guarantee_moneyness
419,72,13,50000.0,44128.28,VA_GMWB,0.45,1.133
420,47,12,76731.3,78102.2,FIA_CAPPED,0.56,0.982
421,73,7,110786.95,125797.8,VA_GMAB,0.549,0.881
422,66,8,50000.0,48974.2,FIA_CAPPED,0.723,1.021
423,67,13,50000.0,57189.43,VA_GMAB,0.65,0.874
424,72,8,59959.1,73627.22,FIA_UNCAPPED,0.455,0.814
425,65,11,75013.94,63466.85,FIA_UNCAPPED,0.231,1.182
426,48,7,61748.9,61072.86,VA_GMWB,0.564,1.011
427,54,7,80941.99,73476.36,VA_GMWB,0.863,1.102
428,68,7,50000.0,59037.48,VA_GMAB,0.68,0.847
429,53,1,50000.0,48247.49,VA_GMAB,0.301,1.036
430,55,8,50000.0,52851.04,VA_GMAB,0.325,0.946
431,68,5,73032.94,64346.59,VA_GMAB,0.739,1.135
432,49,6,50000.0,41502.78,VA_GMAB,0.419,1.205
433,52,8,50000.0,53530.85,FIA_CAPPED,0.201,0.934
434,47,12,66756.43,57726.92,FIA_UNCAPPED,0.762,1.156
435,70,13,73406.83,88078.13,VA_GMAB,0.319,0.833
436,74,11,141274.25,122915.76,VA_GMAB,0.715,1.149
437,67,4,90568.83,90417.67,VA_GMWB,0.213,1.002
438,69,4,50000.0,61135.89,FIA_CAPPED,0.732,0.818
439,55,14,84588.61,81803.04,VA_GMAB,0.675,1.034
440,67,3,50000.0,55789.26,VA_GMWB,0.225,0.896
441,56,9,165759.44,215414.37,VA_GMAB,0.802,0.769
442,63,11,63620.7,71812.63,FIA_CAPPED,0.382,0.886
443,53,11,54185.05,56909.5,VA_GMAB,0.851,0.952
444,53,11,50000.0,47607.33,VA_GMAB,0.206,1.05
445,48,5,75467.42,86863.41,VA_GMAB,0.812,0.869
446,59,2,76406.09,62999.74,FIA_UNCAPPED,0.423,1.213
447,65,8,69436.9,82156.17,VA_GMWB,0.789,0.845
448,49,7,54179.66,44203.18,FIA_UNCAPPED,0.964,1.226
449,70,13,135764.63,135713.12,VA_GMAB,0.557,1.0
450,46,10,50000.0,48485.13,FIA_CAPPED,0.5,1.031
451,53,5,96772.72,105784.24,FIA_UNCAPPED,0.833,0.915
452,66,8,80758.08,98636.1,VA_GMWB,0.504,0.819
453,49,2,50000.0,43538.98,VA_GMAB,0.5,1.148
454,59,3,50000.0,52122.9,VA_GMWB,0.578,0.959
455,45,12,57056.03,74193.59,VA_GMAB,0.374,0.769
456,72,3,78562.74,98565.78,VA_GMWB,0.654,0.797
457,46,4,96774.32,128941.26,VA_GMAB,0.84,0.751
458,50,3,91982.94,108213.35,VA_GMWB,0.394,0.85
459,64,11,53657.84,56819.21,VA_GMWB,0.613,0.944
460,60,12,147001.45,170247.81,FIA_CAPPED,0.868,0.863
461,70,4,101972.06,98459.61,VA_GMAB,0.527,1.036
462,65,14,58200.92,76765.74,VA_GMWB,0.286,0.758
463,73,2,55147.37,55076.29,VA_GMAB,0.76,1.001
464,56,11,113872.04,115540.65,VA_GMAB,0.492,0.986
465,65,14,56840.81,50858.23,VA_GMAB,0.73,1.118
466,57,12,50000.0,71094.25,VA_GMAB,0.4,0.703
467,58,2,87002.84,80640.53,VA_GMWB,0.85,1.079
468,74,5,116316.68,134538.9,FIA_UNCAPPED,0.377,0.865
469,45,7,105929.5,120731.71,FIA_CAPPED,0.721,0.877
470,50,4,56240.51,80451.97,VA_GMAB,0.251,0.699
471,70,4,68996.41,65099.52,VA_GMAB,0.202,1.06
472,52,9,95749.29,109000.0,FIA_CAPPED,0.747,0.878
473,67,12,61586.6,58286.88,VA_GMAB,0.646,1.057
474,64,3,97245.96,96610.14,VA_GMAB,0.621,1.007
475,68,10,50000.0,60251.72,VA_GMAB,0.316,0.83
476,67,7,65352.87,74363.47,VA_GMWB,0.473,0.879
477,69,9,50000.0,61102.51,FIA_UNCAPPED,0.816,0.818
478,64,3,100454.16,133060.31,FIA_UNCAPPED,0.303,0.755
479,71,10,122190.1,99777.72,VA_GMWB,0.607,1.225
480,59,6,77273.67,101561.43,FIA_CAPPED,0.495,0.761
481,56,8,184971.58,239672.65,VA_GMAB,0.244,0.772
482,49,2,86046.06,73752.97,FIA_UNCAPPED,0.475,1.167
483,69,13,138752.05,173664.94,FIA_UNCAPPED,0.852,0.799
484,45,9,50000.0,45042.11,VA_GMWB,0.411,1.11
485,48,9,59646.63,63291.24,FIA_CAPPED,0.815,0.942
486,46,9,50000.0,51704.09,VA_GMWB,0.487,0.967
487,63,4,54976.37,67759.27,VA_GMWB,0.931,0.811
488,73,14,72374.3,84244.57,VA_GMAB,0.917,0.859
489,47,12,79860.5,90586.08,VA_GMWB,0.972,0.882
490,46,11,80655.87,89229.05,FIA_UNCAPPED,0.735,0.904
491,53,6,56427.73,46707.81,VA_GMWB,0.75,1.208
492,51,5,50000.0,54203.57,VA_GMWB,0.794,0.922
493,49,7,50000.0,44786.06,FIA_CAPPED,0.283,1.116
494,55,11,82536.54,74940.8,FIA_CAPPED,0.9,1.101
495,54,2,50000.0,56034.92,VA_GMAB,0.399,0.892
496,53,11,81532.4,74087.89,VA_GMWB,0.839,1.1
497,72,3,114975.82,135205.53,VA_GMAB,0.619,0.85
498,46,10,50000.0,51279.38,VA_GMAB,0.701,0.975
499,57,12,56104.59,62632.59,VA_GMAB,0.545,0.896
500,71,13,147696.66,127728.94,VA_GMWB,0.969,1.156
501,59,12,154782.88,162479.98,FIA_CAPPED,0.945,0.953
502,59,3,50000.0,54900.33,VA_GMAB,0.929,0.911
503,56,13,93214.58,104429.9,VA_GMAB,0.741,0.893
504,73,2,50000.0,49660.76,FIA_UNCAPPED,0.333,1.007
505,51,10,114750.37,102908.69,FIA_CAPPED,0.239,1.115
506,58,12,50000.0,47342.99,VA_GMWB,0.717,1.056
507,68,6,84060.48,96808.56,FIA_CAPPED,0.725,0.868
508,59,3,72768.66,81752.82,VA_GMAB,0.999,0.89
509,70,14,64715.75,54928.25,FIA_UNCAPPED,0.456,1.178
510,68,13,89349.57,111141.8,FIA_UNCAPPED,0.221,0.804
511,52,9,78428.56,63481.77,VA_GMWB,0.266,1.235
512,48,9,50000.0,51933.08,VA_GMAB,0.823,0.963
513,56,7,55268.39,53894.82,FIA_UNCAPPED,0.851,1.025
514,65,6,114842.63,101742.0,VA_GMAB,0.333,1.129
515,52,8,50000.0,58663.18,VA_GMWB,0.766,0.852
516,57,7,64656.79,77582.52,FIA_CAPPED,0.903,0.833
517,57,13,74567.83,71005.93,FIA_CAPPED,0.825,1.05
518,51,9,66627.25,58534.56,VA_GMAB,0.604,1.138
519,51,9,50000.0,40000.0,FIA_UNCAPPED,0.401,1.25
520,63,8,151057.74,157531.91,FIA_UNCAPPED,0.541,0.959
521,63,10,51945.27,60576.77,VA_GMWB,0.46,0.858
522,59,13,100579.85,113358.66,VA_GMAB,0.939,0.887
523,50,8,66102.72,67423.87,VA_GMWB,0.786,0.98
524,55,5,85703.6,101245.86,FIA_UNCAPPED,0.22,0.846
525,61,3,54240.02,50577.12,FIA_UNCAPPED,0.746,1.072
526,72,5,107293.29,113735.48,VA_GMWB,0.958,0.943
527,72,10,50000.0,50752.94,VA_GMWB,0.521,0.985
528,64,11,92894.06,90236.16,FIA_UNCAPPED,0.42,1.029
529,70,2,83055.26,113585.45,FIA_UNCAPPED,0.459,0.731
530,60,8,71659.11,77223.21,VA_GMAB,0.219,0.928
531,50,1,50000.0,55166.43,VA_GMAB,0.952,0.906
532,73,3,50000.0,54921.77,FIA_CAPPED,0.764,0.91
533,46,1,50000.0,68966.11,VA_GMAB,0.884,0.725
534,64,1,71881.02,57504.81,FIA_CAPPED,0.343,1.25
535,61,9,93861.16,82945.71,FIA_UNCAPPED,0.957,1.132
536,45,10,54856.1,58460.3,FIA_CAPPED,0.217,0.938
537,71,7,82621.27,102440.01,VA_GMAB,0.612,0.807
538,69,10,50000.0,51638.12,VA_GMAB,0.77,0.968
539,68,1,52059.17,53778.61,VA_GMAB,0.562,0.968
540,67,7,50000.0,58616.71,FIA_CAPPED,0.691,0.853
541,47,14,50000.0,49576.39,VA_GMAB,0.88,1.009
542,64,10,58920.98,55248.84,FIA_UNCAPPED,0.703,1.066
543,68,12,50000.0,45869.39,FIA_UNCAPPED,0.345,1.09
544,61,8,50000.0,49599.77,VA_GMWB,0.501,1.008
545,48,9,119969.88,121406.09,VA_GMWB,0.776,0.988
546,59,9,50000.0,49394.64,VA_GMAB,0.347,1.012
547,47,14,50000.0,67721.43,FIA_UNCAPPED,0.851,0.738
548,60,2,56499.22,53343.55,VA_GMWB,0.237,1.059
549,59,7,108464.41,145333.29,VA_GMAB,0.812,0.746
550,72,4,64854.76,59403.16,FIA_UNCAPPED,0.602,1.092
551,50,3,64481.56,59625.8,FIA_UNCAPPED,0.38,1.081
552,54,14,79247.1,81417.9,VA_GMAB,0.28,0.973
553,46,3,50000.0,42741.2,FIA_UNCAPPED,0.831,1.17
554,62,14,50000.0,61938.63,FIA_CAPPED,0.546,0.807
555,63,3,71171.52,56937.22,VA_GMWB,0.579,1.25
556,46,2,50000.0,44990.68,FIA_UNCAPPED,0.768,1.111
557,62,7,63475.31,70320.59,FIA_UNCAPPED,0.378,0.903
558,61,10,50000.0,48833.85,VA_GMAB,0.752,1.024
559,46,2,50000.0,52424.24,VA_GMAB,0.359,0.954
560,49,4,81402.48,101940.67,VA_GMAB,0.203,0.799
561,53,3,245745.61,204976.64,FIA_CAPPED,0.365,1.199
562,48,10,50000.0,58555.16,VA_GMAB,0.436,0.854
563,51,11,99913.7,114569.68,VA_GMAB,0.326,0.872
564,51,13,61814.13,58168.99,VA_GMWB,0.675,1.063
565,49,2,50174.17,54504.2,FIA_UNCAPPED,0.952,0.921
566,58,5,56641.54,75436.7,VA_GMAB,0.88,0.751
567,60,6,133131.76,155500.51,FIA_UNCAPPED,0.495,0.856
568,69,13,119862.47,133909.8,FIA_CAPPED,0.96,0.895
569,46,6,63456.44,60950.66,VA_GMWB,0.629,1.041
570,47,3,50000.0,52125.27,VA_GMWB,0.7,0.959
571,56,8,50000.0,40000.0,VA_GMWB,0.456,1.25
572,46,3,50000.0,58558.34,VA_GMAB,0.652,0.854
573,61,14,50000.0,50272.75,VA_GMAB,0.293,0.995
574,45,2,79010.79,63790.51,VA_GMWB,0.348,1.239
575,74,1,54199.26,56075.95,VA_GMAB,0.496,0.967
576,49,12,81227.61,91198.15,FIA_UNCAPPED,0.513,0.891
577,55,2,112361.46,116959.54,FIA_UNCAPPED,0.81,0.961
578,59,12,50000.0,53134.13,VA_GMAB,0.999,0.941
579,63,6,68666.5,71461.38,FIA_CAPPED,0.213,0.961
580,69,14,56221.26,44977.01,VA_GMWB,0.452,1.25
581,53,2,76462.09,81818.73,FIA_UNCAPPED,0.428,0.935
582,74,7,50000.0,50785.19,FIA_UNCAPPED,0.424,0.985
583,52,14,50883.27,65345.66,VA_GMAB,0.753,0.779
584,62,3,50000.0,51640.08,VA_GMWB,0.913,0.968
585,53,7,50000.0,56997.11,VA_GMAB,0.352,0.877
586,65,12,50000.0,55351.3,FIA_UNCAPPED,0.303,0.903
587,64,12,82346.43,90243.04,FIA_UNCAPPED,0.623,0.912
588,53,4,77220.96,96021.37,FIA_UNCAPPED,0.315,0.804
589,57,8,50000.0,49664.95,FIA_UNCAPPED,0.791,1.007
590,57,10,70690.84,69513.02,FIA_UNCAPPED,0.966,1.017
591,56,14,198209.75,180880.24,FIA_UNCAPPED,0.969,1.096
592,52,5,126435.52,139510.74,VA_GMAB,0.935,0.906
593,57,1,73495.2,60133.48,FIA_CAPPED,0.75,1.222
594,61,6,50000.0,62251.59,VA_GMWB,0.287,0.803
595,63,9,96358.06,93101.4,VA_GMAB,0.974,1.035
596,67,3,50000.0,52714.06,FIA_UNCAPPED,0.475,0.949
597,61,5,73071.25,81983.8,FIA_UNCAPPED,0.906,0.891
598,48,8,50817.47,48729.31,FIA_CAPPED,0.264,1.043
599,62,8,53056.86,63911.94,FIA_UNCAPPED,0.534,0.83
600,61,7,92234.11,101487.83,FIA_UNCAPPED,0.212,0.909
601,59,11,54591.44,58417.08,FIA_CAPPED,0.669,0.935
602,50,2,50000.0,52486.57,VA_GMAB,0.713,0.953
603,72,13,58861.92,63491.59,VA_GMWB,0.613,0.927
604,66,2,50000.0,40000.0,VA_GMWB,0.891,1.25
605,57,4,68760.45,90549.63,FIA_CAPPED,0.494,0.759
606,56,12,51215.61,57472.51,FIA_UNCAPPED,0.649,0.891
607,74,1,93407.74,97118.78,FIA_CAPPED,0.551,0.962
608,55,8,50000.0,55185.1,FIA_CAPPED,0.552,0.906
609,49,10,179216.13,195062.52,FIA_UNCAPPED,0.388,0.919
610,58,11,50000.0,56615.27,FIA_UNCAPPED,0.251,0.883
611,56,6,50000.0,44538.57,FIA_UNCAPPED,0.784,1.123
612,57,13,53415.2,62361.52,VA_GMWB,0.567,0.857
613,71,8,78711.12,74043.21,FIA_UNCAPPED,0.571,1.063
614,57,13,59770.48,57031.62,FIA_UNCAPPED,0.67,1.048
615,52,6,152993.55,132531.88,VA_GMWB,0.658,1.154
616,69,10,62868.47,79693.1,FIA_CAPPED,0.352,0.789
617,56,8,139288.28,145459.8,VA_GMWB,0.516,0.958
618,57,9,50000.0,55751.77,FIA_UNCAPPED,0.506,0.897
619,60,12,50000.0,40000.0,VA_GMAB,0.745,1.25
620,65,5,50000.0,49702.43,FIA_UNCAPPED,0.876,1.006
621,66,13,103153.49,115375.48,FIA_UNCAPPED,0.208,0.894
622,50,9,51957.36,53917.92,FIA_CAPPED,0.532,0.964
623,56,7,70777.13,73419.42,VA_GMAB,0.764,0.964
624,70,1,145948.67,152429.06,FIA_CAPPED,0.35,0.957
625,45,13,74555.31,71356.06,FIA_CAPPED,0.856,1.045
626,69,5,66173.86,71380.94,FIA_UNCAPPED,0.203,0.927
627,48,8,95485.97,118780.64,FIA_UNCAPPED,0.368,0.804
628,47,11,72373.69,78477.27,FIA_CAPPED,0.883,0.922
629,64,3,50667.21,49209.89,VA_GMAB,0.728,1.03
630,72,12,50000.0,47703.73,VA_GMAB,0.511,1.048
631,59,14,85168.97,96527.07,VA_GMWB,0.999,0.882
632,53,10,50000.0,47086.87,VA_GMWB,0.649,1.062
633,74,3,82163.62,105992.98,VA_GMAB,0.947,0.775
634,49,14,79405.02,71130.34,FIA_UNCAPPED,0.326,1.116
635,45,13,101606.82,105602.13,VA_GMAB,0.904,0.962
636,52,2,50000.0,52095.1,FIA_CAPPED,0.379,0.96
637,66,3,80089.85,70264.69,FIA_CAPPED,0.915,1.14
638,69,1,50000.0,59453.08,FIA_CAPPED,0.637,0.841
639,60,6,63740.5,63056.31,VA_GMWB,0.999,1.011
640,66,12,53882.67,65663.9,VA_GMWB,0.277,0.821
641,58,4,71950.25,65674.1,VA_GMWB,0.606,1.096
642,69,12,132095.21,116861.64,FIA_UNCAPPED,0.611,1.13
643,54,13,50000.0,40588.81,FIA_UNCAPPED,0.681,1.232
644,64,1,52012.62,62945.07,VA_GMAB,0.279,0.826
645,59,7,62163.35,67230.23,VA_GMAB,0.28,0.925
646,64,12,135191.89,154396.61,VA_GMAB,0.724,0.876
647,48,2,50000.0,51539.94,FIA_UNCAPPED,0.716,0.97
648,65,12,64411.02,85788.33,FIA_CAPPED,0.937,0.751
649,45,13,50000.0,46246.9,VA_GMWB,0.937,1.081
650,67,11,125602.78,129417.17,FIA_UNCAPPED,0.323,0.971
651,73,8,69231.79,87490.65,VA_GMAB,0.643,0.791
652,45,1,53719.51,60825.98,VA_GMAB,0.812,0.883
653,57,13,151842.46,163004.97,FIA_UNCAPPED,0.348,0.932
654,73,9,76127.42,84615.38,VA_GMAB,0.229,0.9
655,63,1,91891.38,109948.65,VA_GMWB,0.604,0.836
656,50,14,235292.73,281853.47,VA_GMAB,0.769,0.835
657,49,7,113674.64,105802.02,VA_GMWB,0.891,1.074
658,71,8,50000.0,56964.23,FIA_CAPPED,0.299,0.878
659,50,10,80491.73,98167.39,FIA_UNCAPPED,0.674,0.82
660,53,11,50000.0,52920.69,FIA_UNCAPPED,0.292,0.945
661,60,3,113445.67,124874.4,FIA_UNCAPPED,0.641,0.908
662,60,2,99004.79,96791.16,FIA_CAPPED,0.431,1.023
663,60,7,50000.0,64344.15,FIA_UNCAPPED,0.658,0.777
664,53,6,50000.0,61318.22,VA_GMAB,0.716,0.815
665,60,9,66397.03,66831.79,VA_GMAB,0.937,0.993
666,48,6,57026.97,45621.57,VA_GMWB,0.556,1.25
667,63,10,50000.0,51330.28,VA_GMWB,0.695,0.974
668,74,6,126425.84,101140.67,FIA_CAPPED,0.62,1.25
669,70,4,78109.85,84368.99,VA_GMAB,0.477,0.926
670,50,10,50000.0,50941.53,FIA_UNCAPPED,0.756,0.982
671,58,8,50000.0,60292.69,VA_GMAB,0.452,0.829
672,50,14,114302.59,101895.85,VA_GMWB,0.541,1.122
673,50,14,91439.31,90349.76,VA_GMAB,0.798,1.012
674,62,12,227864.3,251104.96,VA_GMWB,0.254,0.907
675,50,2,50000.0,51517.82,FIA_CAPPED,0.382,0.971
676,52,12,77030.92,67339.43,FIA_CAPPED,0.366,1.144
677,69,6,86032.79,84885.26,VA_GMWB,0.8,1.014
678,52,9,50000.0,46420.15,VA_GMAB,0.605,1.077
679,47,8,102109.91,113244.65,VA_GMWB,0.365,0.902
680,52,2,65490.27,53396.23,FIA_CAPPED,0.729,1.226
681,58,4,54003.33,47799.58,VA_GMWB,0.93,1.13
682,58,1,50000.0,45667.07,VA_GMAB,0.983,1.095
683,50,13,70690.45,73692.46,VA_GMWB,0.589,0.959
684,49,1,80097.34,96094.97,FIA_UNCAPPED,0.885,0.834
685,51,2,54327.5,61682.77,FIA_UNCAPPED,0.472,0.881
686,56,5,89455.14,88351.73,VA_GMAB,0.976,1.012
687,61,2,50000.0,40100.41,VA_GMAB,0.378,1.247
688,72,14,84902.97,67922.38,FIA_UNCAPPED,0.368,1.25
689,48,2,61971.72,58646.96,VA_GMAB,0.692,1.057
690,62,4,86080.91,73787.75,VA_GMAB,0.395,1.167
691,50,14,50000.0,49234.86,FIA_UNCAPPED,0.98,1.016
692,59,9,52348.03,41878.43,VA_GMAB,0.392,1.25
693,53,1,59946.97,67921.38,VA_GMAB,0.584,0.883
694,57,1,50000.0,57463.27,FIA_UNCAPPED,0.681,0.87
695,68,14,53703.15,63854.87,VA_GMAB,0.894,0.841
696,73,1,91314.28,89651.15,FIA_CAPPED,0.528,1.019
697,47,5,61001.38,73662.6,FIA_UNCAPPED,0.354,0.828
698,66,7,56577.2,67426.93,VA_GMWB,0.969,0.839
699,57,9,75386.98,97737.48,FIA_UNCAPPED,0.804,0.771
700,62,2,81123.35,72843.65,VA_GMAB,0.301,1.114
701,47,1,50000.0,47582.79,FIA_CAPPED,0.988,1.051
702,65,5,67785.52,57566.56,FIA_UNCAPPED,0.63,1.178
703,59,11,90860.67,99812.57,FIA_CAPPED,1.0,0.91
704,69,7,88703.65,86575.34,FIA_UNCAPPED,0.302,1.025
705,71,1,50000.0,53778.93,VA_GMWB,0.575,0.93
706,68,1,50000.0,61223.98,FIA_UNCAPPED,0.863,0.817
707,45,14,50000.0,52885.4,FIA_CAPPED,0.491,0.945
708,73,1,143310.03,156278.1,VA_GMWB,0.736,0.917
709,69,7,53028.88,59507.24,VA_GMWB,0.661,0.891
710,64,14,52065.64,50207.42,VA_GMWB,0.369,1.037
711,73,8,50000.0,61873.25,FIA_UNCAPPED,0.512,0.808
712,69,1,64332.54,57795.48,VA_GMAB,0.819,1.113
713,67,13,163105.17,166922.36,VA_GMWB,0.265,0.977
714,52,9,50000.0,53238.83,FIA_UNCAPPED,0.514,0.939
715,72,3,82977.89,78240.75,VA_GMWB,0.331,1.061
716,56,3,107403.52,119599.78,VA_GMWB,0.584,0.898
717,55,3,86515.01,88908.25,FIA_UNCAPPED,0.331,0.973
718,70,12,61707.96,51120.84,VA_GMWB,0.842,1.207
719,71,2,83928.5,76158.18,FIA_UNCAPPED,0.367,1.102
720,52,11,79703.79,81434.4,VA_GMWB,0.942,0.979
721,66,9,63551.14,61465.52,VA_GMAB,0.98,1.034
722,56,8,50000.0,52701.5,FIA_UNCAPPED,0.58,0.949
723,47,7,57621.61,51849.32,FIA_UNCAPPED,0.426,1.111
724,49,9,57481.74,58847.16,FIA_CAPPED,0.566,0.977
725,65,9,50000.0,54787.6,VA_GMWB,0.854,0.913
726,51,12,67400.18,63029.12,FIA_UNCAPPED,0.639,1.069
727,70,3,64341.54,67316.85,VA_GMWB,0.773,0.956
728,47,14,50000.0,50723.57,VA_GMAB,0.879,0.986
729,54,10,93783.65,113442.55,VA_GMWB,0.898,0.827
730,74,8,91557.11,105457.39,FIA_UNCAPPED,0.891,0.868
731,45,14,50000.0,58556.05,VA_GMAB,0.724,0.854
732,64,2,50589.61,61996.65,VA_GMAB,0.635,0.816
733,48,9,50000.0,49249.79,VA_GMAB,0.534,1.015
734,74,3,84905.8,75546.85,VA_GMAB,0.326,1.124
735,70,11,50000.0,61434.43,FIA_CAPPED,0.738,0.814
736,53,7,50000.0,56657.65,VA_GMWB,0.739,0.882
737,48,5,92825.85,108056.61,FIA_CAPPED,0.733,0.859
738,60,1,70794.69,87363.28,VA_GMAB,0.469,0.81
739,63,13,71471.21,73635.6,VA_GMWB,0.694,0.971
740,69,13,58969.83,66986.84,FIA_CAPPED,0.433,0.88
741,50,9,83538.77,102182.03,VA_GMWB,0.517,0.818
742,51,13,50000.0,49177.37,FIA_CAPPED,0.224,1.017
743,51,6,75683.72,79534.48,FIA_CAPPED,0.533,0.952
744,68,7,54222.06,43377.65,FIA_CAPPED,0.957,1.25
745,63,9,109136.4,120630.43,FIA_UNCAPPED,0.408,0.905
746,63,14,64437.39,55868.88,FIA_CAPPED,0.291,1.153
747,46,4,83817.0,87325.83,FIA_UNCAPPED,0.296,0.96
748,59,3,96565.77,93614.79,VA_GMWB,0.209,1.032
749,66,10,100850.83,106928.6,VA_GMWB,0.971,0.943
750,50,2,50000.0,56449.31,FIA_CAPPED,0.771,0.886
751,47,11,50000.0,54857.28,FIA_CAPPED,0.221,0.911
752,57,6,162724.72,182800.61,VA_GMAB,0.455,0.89
753,62,11,50000.0,71229.87,FIA_CAPPED,0.225,0.702
754,68,5,55231.59,52842.22,VA_GMWB,0.908,1.045
755,64,14,52074.9,62045.01,FIA_UNCAPPED,0.466,0.839
756,72,14,89334.05,90303.28,VA_GMAB,0.326,0.989
757,57,11,50000.0,52124.18,VA_GMWB,0.971,0.959
758,49,5,55297.05,64613.61,VA_GMAB,0.216,0.856
759,72,1,122320.77,123914.81,VA_GMWB,0.825,0.987
760,52,7,88499.57,98075.02,VA_GMWB,0.914,0.902
761,50,5,71125.51,63361.35,VA_GMWB,0.868,1.123
762,71,1,50000.0,59482.66,VA_GMWB,0.783,0.841
763,49,4,50000.0,43513.81,VA_GMWB,0.229,1.149
764,74,8,75983.85,78497.33,VA_GMWB,0.601,0.968
765,69,10,50000.0,51669.48,VA_GMAB,0.92,0.968
766,72,4,90624.54,90047.02,VA_GMWB,0.3,1.006
767,56,3,184161.09,251910.22,VA_GMAB,0.53,0.731
768,73,11,50000.0,50186.26,VA_GMWB,0.903,0.996
769,65,7,74495.92,67584.91,FIA_UNCAPPED,0.245,1.102
770,52,12,50000.0,54409.76,VA_GMWB,0.381,0.919
771,51,5,50000.0,56292.17,FIA_UNCAPPED,0.216,0.888
772,50,7,52627.61,51912.19,VA_GMWB,0.898,1.014
773,68,6,61988.81,66001.91,VA_GMWB,0.751,0.939
774,63,13,57933.19,54503.06,VA_GMWB,0.503,1.063
775,62,9,228544.93,329605.37,FIA_UNCAPPED,0.26,0.693
776,47,1,106315.74,115515.33,FIA_UNCAPPED,0.469,0.92
777,56,2,50000.0,45682.34,VA_GMWB,0.825,1.095
778,45,13,70065.46,69482.15,VA_GMWB,0.257,1.008
779,52,11,66317.45,70330.16,VA_GMWB,0.438,0.943
780,70,9,50000.0,55077.36,VA_GMAB,0.273,0.908
781,48,7,50000.0,49916.47,VA_GMWB,0.378,1.002
782,51,5,124101.65,99281.32,VA_GMAB,0.234,1.25
783,46,3,50000.0,49939.7,VA_GMWB,0.674,1.001
784,55,12,160545.17,175271.85,VA_GMAB,0.848,0.916
785,51,7,60764.06,77637.98,FIA_UNCAPPED,0.756,0.783
786,72,9,50000.0,49528.2,FIA_UNCAPPED,0.36,1.01
787,49,12,70236.45,86304.44,FIA_CAPPED,0.294,0.814
788,70,10,50000.0,44143.12,VA_GMAB,0.57,1.133
789,67,10,140913.76,152550.55,FIA_CAPPED,0.849,0.924
790,68,4,127834.82,149562.32,VA_GMAB,0.566,0.855
791,52,9,98451.6,106683.7,VA_GMWB,0.382,0.923
792,53,11,50000.0,55293.75,FIA_UNCAPPED,0.633,0.904
793,54,14,146701.93,159726.3,FIA_CAPPED,0.78,0.918
794,60,6,61135.08,71825.6,FIA_CAPPED,0.895,0.851
795,69,10,69318.96,72028.58,VA_GMWB,0.405,0.962
796,49,7,50000.0,58239.96,VA_GMWB,0.699,0.859
797,62,2,54734.11,47445.08,VA_GMAB,0.723,1.154
798,65,7,67804.23,78236.38,VA_GMAB,0.681,0.867
799,48,10,119779.26,95823.41,VA_GMAB,0.739,1.25
800,63,2,50504.48,43731.89,VA_GMWB,0.853,1.155
801,59,5,50000.0,51185.16,FIA_CAPPED,0.258,0.977
802,57,11,57414.16,64677.42,FIA_UNCAPPED,0.276,0.888
803,60,3,55669.84,44535.87,VA_GMAB,0.553,1.25
804,70,14,50000.0,68250.99,VA_GMWB,0.727,0.733
805,50,7,62876.88,62389.84,FIA_CAPPED,0.531,1.008
806,66,9,50000.0,54055.16,VA_GMWB,0.222,0.925
807,65,9,139825.99,111860.79,FIA_UNCAPPED,0.348,1.25
808,71,12,81760.88,90452.02,FIA_UNCAPPED,0.287,0.904
809,49,8,158343.59,161491.8,VA_GMAB,0.208,0.981
810,64,4,110277.12,112453.67,VA_GMAB,0.336,0.981
811,64,6,50000.0,40000.0,VA_GMAB,0.587,1.25
812,63,5,59576.17,52098.16,FIA_CAPPED,0.471,1.144
813,55,9,50000.0,40000.0,FIA_CAPPED,0.764,1.25
814,51,10,50000.0,50494.06,VA_GMAB,0.534,0.99
815,74,3,70525.3,63889.21,VA_GMAB,0.927,1.104
816,64,6,67403.24,79493.97,VA_GMWB,0.867,0.848
817,56,8,50000.0,45276.82,FIA_CAPPED,0.75,1.104
818,57,2,77643.57,95950.3,VA_GMWB,0.341,0.809
819,63,3,73124.88,65139.44,VA_GMWB,0.892,1.123
820,46,4,56024.71,62107.21,VA_GMWB,0.644,0.902
821,57,4,180007.57,205927.62,VA_GMAB,0.316,0.874
822,48,13,50000.0,47940.22,VA_GMWB,0.492,1.043
823,47,9,50000.0,46537.58,FIA_UNCAPPED,0.524,1.074
824,64,8,50000.0,64207.47,VA_GMWB,0.842,0.779
825,51,5,114316.02,112340.86,FIA_UNCAPPED,0.838,1.018
826,53,7,190578.9,152463.12,VA_GMAB,0.74,1.25
827,47,4,50000.0,40000.0,VA_GMWB,0.562,1.25
828,69,3,50000.0,53107.45,FIA_UNCAPPED,0.447,0.941
829,66,1,197667.74,171356.74,VA_GMWB,0.572,1.154
830,52,1,70630.48,68993.35,FIA_CAPPED,0.778,1.024
831,59,9,83779.59,96004.33,VA_GMWB,0.865,0.873
832,53,4,50000.0,49375.38,FIA_UNCAPPED,0.522,1.013
833,61,10,71556.37,72572.99,FIA_UNCAPPED,0.642,0.986
834,58,6,50000.0,48078.31,FIA_CAPPED,0.302,1.04
835,71,12,56919.82,59851.07,VA_GMWB,0.22,0.951
836,59,9,90938.61,100685.69,VA_GMAB,0.217,0.903
